date,close,volume,外資,投信,自營商,三大法人合計(張),融資增減(張),K,D,KD落入20以下,出現黃金交叉,趨勢向上非鈍化,新手投資建議
2022-08-18,32.7,8013499,1601,-1999,-264,-662,,68.28,66.23,False,False,False,❌ 空頭或無訊號
2022-08-19,33.3,6690145,1961,-360,818,2419,,73.72,68.73,False,False,False,❌ 空頭或無訊號
2022-08-22,33.15,3714728,379,17,-1,395,,75.43,70.96,False,False,False,❌ 空頭或無訊號
2022-08-23,32.85,3390235,-594,37,-428,-985,,70.13,70.68,False,False,False,❌ 空頭或無訊號
2022-08-24,32.55,6007783,-1686,-238,-378,-2302,,54.53,65.3,False,False,False,❌ 空頭或無訊號
2022-08-25,32.9,2821844,761,23,276,1059,,51.91,60.84,False,False,False,❌ 空頭或無訊號
2022-08-26,33.4,10143306,389,16,356,761,,61.27,60.98,False,True,False,⭐ 弱勢反彈
2022-08-29,32.6,5821501,-2072,67,-402,-2407,,49.74,57.23,False,False,False,❌ 空頭或無訊號
2022-08-30,32.7,3259919,36,15,-154,-103,,44.27,52.91,False,False,False,❌ 空頭或無訊號
2022-08-31,32.95,3634777,795,16,82,893,,44.99,50.27,False,False,False,❌ 空頭或無訊號
2022-09-01,32.8,2998740,474,10,-466,17,,41.9,47.48,False,False,False,❌ 空頭或無訊號
2022-09-02,32.3,4273700,-2025,21,83,-1921,,27.93,40.96,False,False,False,❌ 空頭或無訊號
2022-09-05,31.7,5245497,-1280,48,-466,-1698,,20.21,34.05,False,False,False,❌ 空頭或無訊號
2022-09-06,31.0,6030149,-2192,49,-312,-2455,,13.47,27.19,False,False,False,❌ 空頭或無訊號
2022-09-07,30.75,4890589,-258,20,-315,-553,,13.81,22.73,True,False,False,⭐ 弱勢反彈
2022-09-08,32.25,10667621,-374,32,953,611,,33.02,26.16,True,True,False,⭐⭐ 偏多觀察
2022-09-12,32.55,4148305,342,-4,303,641,,49.39,33.9,False,False,False,❌ 空頭或無訊號
2022-09-13,31.85,6714236,-3288,42,-592,-3838,,51.98,39.93,False,False,False,❌ 空頭或無訊號
2022-09-14,31.35,5546981,-1124,48,120,-956,,48.49,42.78,False,False,False,❌ 空頭或無訊號
2022-09-15,31.3,4423342,-1275,26,-142,-1391,,45.53,43.7,False,False,False,❌ 空頭或無訊號
2022-09-16,31.8,6740460,152,20,-469,-297,,50.62,46.0,False,False,False,❌ 空頭或無訊號
2022-09-19,31.25,4105327,-1648,48,104,-1496,,46.82,46.27,False,False,False,❌ 空頭或無訊號
2022-09-20,31.3,3034231,-771,27,59,-685,,44.94,45.83,False,False,False,❌ 空頭或無訊號
2022-09-21,31.4,5734778,1008,8,132,1148,,41.07,44.24,False,False,False,❌ 空頭或無訊號
2022-09-22,30.9,7368731,-1877,21,-249,-2106,,32.56,40.35,False,False,False,❌ 空頭或無訊號
2022-09-23,31.0,3853809,374,34,-180,228,,28.53,36.41,False,False,False,❌ 空頭或無訊號
2022-09-26,29.65,9074128,-1863,-152,-804,-2818,,19.74,30.85,False,False,False,❌ 空頭或無訊號
2022-09-27,30.0,6654579,1010,34,-7,1038,,22.14,27.95,True,False,False,⭐ 弱勢反彈
2022-09-28,29.1,6542078,-127,27,-62,-162,,15.34,23.75,False,False,False,❌ 空頭或無訊號
2022-09-29,30.7,12943650,-560,38,474,-48,,29.53,25.67,True,True,False,⭐⭐ 偏多觀察
2022-09-30,31.15,13914208,1936,-23,66,1979,,46.61,32.65,False,False,False,❌ 空頭或無訊號
2022-10-03,31.0,5290026,689,16,156,861,,56.07,40.46,False,False,False,❌ 空頭或無訊號
2022-10-04,32.2,9423671,2290,23,1448,3761,,70.71,50.54,False,False,True,⭐ 弱勢反彈
2022-10-05,32.5,10955642,2084,-6,-5,2073,,77.41,59.5,False,False,True,⭐ 弱勢反彈
2022-10-06,32.0,6105476,-1288,2,-582,-1868,,77.48,65.49,False,False,True,⭐ 弱勢反彈
2022-10-07,32.15,5319596,1099,5,33,1137,,78.85,69.94,False,False,True,⭐ 弱勢反彈
2022-10-11,30.4,8898735,-1808,16,-1352,-3144,,64.41,68.1,False,False,False,❌ 空頭或無訊號
2022-10-12,31.45,7438997,1723,24,-54,1693,,63.99,66.73,False,False,False,❌ 空頭或無訊號
2022-10-13,30.55,6921809,1342,34,-267,1109,,55.82,63.09,False,False,False,❌ 空頭或無訊號
2022-10-14,32.45,13507716,4187,15,1274,5476,,65.51,63.9,False,True,True,⭐⭐ 偏多觀察
2022-10-17,32.6,9693952,1097,23,-4,1116,,73.86,67.22,False,False,True,⭐ 弱勢反彈
2022-10-18,32.95,12038194,2993,21,602,3616,,80.85,71.76,False,False,True,⭐ 弱勢反彈
2022-10-19,32.0,11611273,-2884,54,-290,-3121,,74.59,72.71,False,False,False,❌ 空頭或無訊號
2022-10-20,32.15,14685751,91,-22,-335,-267,,72.14,72.52,False,False,True,⭐ 弱勢反彈
2022-10-21,31.8,4146640,65,16,-133,-51,,66.48,70.51,False,False,False,❌ 空頭或無訊號
2022-10-24,32.1,6539017,-616,16,336,-264,,65.54,68.85,False,False,False,❌ 空頭或無訊號
2022-10-25,31.6,6067061,540,10,60,610,,58.84,65.51,False,False,False,❌ 空頭或無訊號
2022-10-26,30.05,26679992,-318,-393,-1251,-1962,,45.08,58.7,False,False,False,❌ 空頭或無訊號
2022-10-27,30.0,12371141,-2971,-4,402,-2573,,35.46,50.96,False,False,False,❌ 空頭或無訊號
2022-10-28,28.7,20109368,-6006,-589,-865,-7461,,24.38,42.1,False,False,False,❌ 空頭或無訊號
2022-10-31,29.8,13014878,5006,-947,692,4751,,25.35,36.51,False,False,False,❌ 空頭或無訊號
2022-11-01,30.3,8370883,2447,0,503,2950,,30.39,34.47,False,False,False,❌ 空頭或無訊號
2022-11-02,30.2,5895175,-441,0,-65,-506,,32.96,33.97,False,False,False,❌ 空頭或無訊號
2022-11-03,30.55,6696092,776,9,105,890,,37.45,35.13,False,True,False,⭐ 弱勢反彈
2022-11-04,31.0,7686960,1213,4,213,1430,,46.3,38.85,False,False,False,❌ 空頭或無訊號
2022-11-07,32.9,17722553,10294,0,701,10995,,64.2,47.3,False,False,True,⭐ 弱勢反彈
2022-11-08,32.3,10246215,-28,2,-143,-169,,70.83,55.14,False,False,False,❌ 空頭或無訊號
2022-11-09,32.55,8232285,1000,5,77,1082,,77.14,62.48,False,False,False,❌ 空頭或無訊號
2022-11-10,32.75,4745594,2432,1,75,2508,,82.73,69.23,False,False,False,❌ 空頭或無訊號
2022-11-11,33.75,18396353,3048,-4,1005,4050,,82.88,73.78,False,False,True,⭐ 弱勢反彈
2022-11-14,33.75,11771899,1295,820,-906,1209,,82.74,76.77,False,False,True,⭐ 弱勢反彈
2022-11-15,33.65,9322184,-232,-82,35,-279,,81.97,78.5,False,False,True,⭐ 弱勢反彈
2022-11-16,34.1,13678332,5136,-78,104,5161,,84.01,80.34,False,False,True,⭐ 弱勢反彈
2022-11-17,33.7,7299699,1347,-24,-364,959,,80.11,80.26,False,False,True,⭐ 弱勢反彈
2022-11-18,34.85,23191213,6344,1571,799,8714,,85.01,81.84,False,True,True,⭐⭐ 偏多觀察
2022-11-21,34.2,14671297,-3894,-15,-555,-4464,,79.48,81.06,False,False,True,⭐ 弱勢反彈
2022-11-22,34.7,10429438,3913,263,-333,3843,,81.64,81.25,False,True,True,⭐⭐ 偏多觀察
2022-11-23,34.7,12461663,384,330,-93,621,,78.99,80.5,False,False,True,⭐ 弱勢反彈
2022-11-24,34.75,6384647,998,-78,-231,689,,78.1,79.7,False,False,True,⭐ 弱勢反彈
2022-11-25,34.2,7575005,-377,-96,-251,-724,,67.38,75.59,False,False,True,⭐ 弱勢反彈
2022-11-28,33.95,5711220,-322,-5,61,-266,,53.0,68.06,False,False,True,⭐ 弱勢反彈
2022-11-29,34.2,5842041,790,0,-13,777,,49.62,61.92,False,False,True,⭐ 弱勢反彈
2022-11-30,34.65,8734215,1116,-1,307,1423,,55.94,59.92,False,False,True,⭐ 弱勢反彈
2022-12-01,35.15,17172053,4156,1185,-146,5195,,61.93,60.59,False,True,True,⭐⭐ 偏多觀察
2022-12-02,35.15,11738055,715,-3,-162,550,,64.9,62.03,False,False,True,⭐ 弱勢反彈
2022-12-05,35.85,21036791,4692,1050,174,5915,,69.93,64.66,False,False,True,⭐ 弱勢反彈
2022-12-06,34.5,18686728,-5548,-1605,-989,-8142,,58.29,62.54,False,False,True,⭐ 弱勢反彈
2022-12-07,33.8,12203038,-1216,3,-695,-1908,,42.75,55.94,False,False,True,⭐ 弱勢反彈
2022-12-08,33.7,12502705,331,-2,-390,-62,,37.39,49.76,False,False,True,⭐ 弱勢反彈
2022-12-09,33.95,8051592,835,0,24,859,,36.04,45.18,False,False,True,⭐ 弱勢反彈
2022-12-12,34.6,10545504,2755,372,199,3326,,40.91,43.76,False,False,True,⭐ 弱勢反彈
2022-12-13,34.75,9737979,2016,-5,-84,1927,,45.5,44.34,False,True,True,⭐⭐ 偏多觀察
2022-12-14,35.3,9403275,2400,189,474,3063,,53.44,47.37,False,False,True,⭐ 弱勢反彈
2022-12-15,35.25,6550493,-180,604,-89,334,,58.3,51.01,False,False,True,⭐ 弱勢反彈
2022-12-16,34.85,32508244,-16724,21206,-288,4195,,63.16,55.06,False,False,True,⭐ 弱勢反彈
2022-12-19,35.2,33609886,-23072,21123,-475,-2424,,71.87,60.66,False,False,True,⭐ 弱勢反彈
2022-12-20,34.75,33895548,-21148,21334,68,254,,72.32,64.55,False,False,True,⭐ 弱勢反彈
2022-12-21,34.85,33688177,-24314,21413,526,-2375,,70.43,66.51,False,False,True,⭐ 弱勢反彈
2022-12-22,34.8,23684781,-10801,12893,-419,1673,,68.01,67.01,False,False,True,⭐ 弱勢反彈
2022-12-23,35.0,15889014,-2842,9259,-908,5509,,67.56,67.19,False,False,True,⭐ 弱勢反彈
2022-12-26,34.2,7996412,-2668,283,-447,-2832,,49.48,61.29,False,False,True,⭐ 弱勢反彈
2022-12-27,34.3,4902445,867,125,-83,909,,39.66,54.08,False,False,True,⭐ 弱勢反彈
2022-12-28,33.6,7209640,-1407,344,-223,-1286,,28.1,45.42,False,False,True,⭐ 弱勢反彈
2022-12-29,33.75,6310274,-703,-4,5,-702,,27.76,39.54,False,False,True,⭐ 弱勢反彈
2022-12-30,33.75,5267947,-554,-14,-17,-585,,27.54,35.54,False,False,True,⭐ 弱勢反彈
2023-01-03,34.25,3017181,499,273,200,972,,36.61,35.89,False,True,True,⭐⭐ 偏多觀察
2023-01-04,34.2,2390913,329,2,21,352,,41.87,37.89,False,False,True,⭐ 弱勢反彈
2023-01-05,34.2,6288337,-136,11,189,64,,46.72,40.83,False,False,True,⭐ 弱勢反彈
2023-01-06,34.75,5504910,2588,3,271,2862,,60.09,47.25,False,False,True,⭐ 弱勢反彈
2023-01-09,35.2,8272608,3402,200,910,4512,,73.39,55.96,False,False,True,⭐ 弱勢反彈
2023-01-10,35.2,4758671,2391,-14,16,2394,,79.36,63.76,False,False,True,⭐ 弱勢反彈
2023-01-11,35.0,3987007,1285,6,27,1318,,80.45,69.32,False,False,True,⭐ 弱勢反彈
2023-01-12,34.95,3131534,1045,-6,50,1089,,79.07,72.57,False,False,True,⭐ 弱勢反彈
2023-01-13,34.5,3786655,-574,387,-49,-236,,70.26,71.8,False,False,True,⭐ 弱勢反彈
2023-01-16,34.45,2908746,695,128,-13,810,,56.71,66.77,False,False,True,⭐ 弱勢反彈
2023-01-17,34.6,3805122,1191,126,3,1321,,49.81,61.12,False,False,True,⭐ 弱勢反彈
2023-01-30,35.5,13601308,2878,117,2343,5338,,60.48,60.9,False,False,True,⭐ 弱勢反彈
2023-01-31,35.8,9040508,2473,-618,-128,1727,,73.65,65.15,False,True,True,⭐⭐ 偏多觀察
2023-02-01,35.7,5682293,-711,196,0,-514,,76.55,68.95,False,False,True,⭐ 弱勢反彈
2023-02-02,37.3,24904449,6093,-661,1971,7403,,82.78,73.56,False,False,True,⭐ 弱勢反彈
2023-02-03,37.25,11937912,3230,-639,-963,1628,,86.4,77.84,False,False,True,⭐ 弱勢反彈
2023-02-06,36.3,6541984,-820,-648,-264,-1732,,78.77,78.15,False,False,True,⭐ 弱勢反彈
2023-02-07,36.25,3372906,202,0,-162,40,,73.15,76.48,False,False,True,⭐ 弱勢反彈
2023-02-08,36.45,3639585,1157,-48,-112,997,,71.34,74.77,False,False,True,⭐ 弱勢反彈
2023-02-09,36.4,2458427,822,-22,-5,795,,66.0,71.85,False,False,True,⭐ 弱勢反彈
2023-02-10,35.8,4919026,81,-6,-426,-350,,52.34,65.34,False,False,True,⭐ 弱勢反彈
2023-02-13,35.6,3566776,290,-11,-562,-282,,40.19,56.96,False,False,True,⭐ 弱勢反彈
2023-02-14,36.35,6267521,2289,3,-108,2184,,43.46,52.46,False,False,True,⭐ 弱勢反彈
2023-02-15,35.3,16849376,-7190,-287,-158,-7635,,40.26,48.39,False,False,True,⭐ 弱勢反彈
2023-02-16,35.1,6891567,-2400,-379,21,-2758,,37.95,44.91,False,False,True,⭐ 弱勢反彈
2023-02-17,35.05,3282889,-455,0,167,-288,,36.41,42.08,False,False,True,⭐ 弱勢反彈
2023-02-20,35.2,3805707,-515,-5,344,-176,,37.35,40.5,False,False,True,⭐ 弱勢反彈
2023-02-21,35.05,3668960,-1796,-9,158,-1647,,36.01,39.0,False,False,True,⭐ 弱勢反彈
2023-02-22,34.6,4505375,-2110,-82,134,-2058,,29.34,35.78,False,False,False,❌ 空頭或無訊號
2023-02-23,34.65,3774588,-1969,-17,135,-1851,,25.56,32.37,False,False,False,❌ 空頭或無訊號
2023-02-24,34.45,6890600,-2881,-138,378,-2641,,20.37,28.37,False,False,False,❌ 空頭或無訊號
2023-03-01,34.3,6062444,-2102,-92,63,-2131,,24.0,26.92,False,False,False,❌ 空頭或無訊號
2023-03-02,34.8,7909049,-1398,-174,52,-1519,,36.83,30.22,False,True,False,⭐ 弱勢反彈
2023-03-03,35.75,19295046,1479,-11,1000,2468,,54.1,38.18,False,False,True,⭐ 弱勢反彈
2023-03-06,35.35,8119502,-3039,-9,-400,-3448,,59.55,45.3,False,False,True,⭐ 弱勢反彈
2023-03-07,35.05,8145110,-1660,16,74,-1570,,58.64,49.75,False,False,True,⭐ 弱勢反彈
2023-03-08,34.9,6649895,-1777,11,191,-1575,,55.76,51.75,False,False,False,❌ 空頭或無訊號
2023-03-09,34.8,4722459,-1315,-17,86,-1246,,52.33,51.94,False,False,False,❌ 空頭或無訊號
2023-03-10,34.1,7638153,-2816,-5,-8,-2829,,39.43,47.77,False,False,False,❌ 空頭或無訊號
2023-03-13,34.0,5642948,-2242,-13,31,-2223,,32.41,42.65,False,False,False,❌ 空頭或無訊號
2023-03-14,33.55,4840026,-2188,-48,19,-2217,,21.61,35.64,False,False,False,❌ 空頭或無訊號
2023-03-15,33.6,3443495,-1616,295,-39,-1360,,15.08,28.79,False,False,False,❌ 空頭或無訊號
2023-03-16,33.25,4641911,-1194,-93,-140,-1427,,11.78,23.12,True,False,False,⭐ 弱勢反彈
2023-03-17,33.9,10413977,928,113,189,1229,,19.45,21.89,True,False,False,⭐ 弱勢反彈
2023-03-20,34.25,2342907,308,8,128,444,,30.79,24.86,True,True,False,⭐⭐ 偏多觀察
2023-03-21,34.25,3117650,241,-17,-170,54,,38.36,29.36,False,False,False,❌ 空頭或無訊號
2023-03-22,34.1,3000450,-179,-63,-20,-262,,47.08,35.27,False,False,False,❌ 空頭或無訊號
2023-03-23,34.05,4177712,14,-301,-10,-297,,51.82,40.78,False,False,False,❌ 空頭或無訊號
2023-03-24,34.7,7743693,2649,-58,50,2641,,65.92,49.16,False,False,False,❌ 空頭或無訊號
2023-03-27,34.7,3786144,-446,-38,19,-465,,75.32,57.88,False,False,False,❌ 空頭或無訊號
2023-03-28,33.9,7390329,-2582,-23,-377,-2982,,65.9,60.55,False,False,False,❌ 空頭或無訊號
2023-03-29,33.7,3518514,-828,-9,-97,-934,,47.93,56.35,False,False,False,❌ 空頭或無訊號
2023-03-30,34.75,13518545,3952,-222,704,4434,,60.35,57.68,False,True,False,⭐ 弱勢反彈
2023-03-31,35.05,29102784,-1343,-227,469,-1100,,60.37,58.58,False,False,True,⭐ 弱勢反彈
2023-04-06,34.35,11735337,-4529,-112,-457,-5097,,50.66,55.94,False,False,False,❌ 空頭或無訊號
2023-04-07,35.15,11478322,3588,-227,162,3523,,55.3,55.73,False,False,True,⭐ 弱勢反彈
2023-04-10,34.85,6513281,-1725,-282,-17,-2024,,54.23,55.23,False,False,False,❌ 空頭或無訊號
2023-04-11,35.15,8887663,1034,-25,236,1245,,57.68,56.05,False,True,True,⭐⭐ 偏多觀察
2023-04-12,35.2,5013387,380,-279,-61,40,,60.68,57.59,False,False,True,⭐ 弱勢反彈
2023-04-13,34.65,6940789,-2745,-106,-22,-2874,,55.03,56.74,False,False,False,❌ 空頭或無訊號
2023-04-14,34.65,4323970,-500,-10,3,-507,,46.34,53.27,False,False,False,❌ 空頭或無訊號
2023-04-17,34.7,4819097,-1271,-50,21,-1300,,41.42,49.32,False,False,False,❌ 空頭或無訊號
2023-04-18,34.3,5321621,-2688,-11,103,-2596,,32.21,43.62,False,False,False,❌ 空頭或無訊號
2023-04-19,33.95,7390548,-2911,-224,-266,-3401,,22.48,36.57,False,False,False,❌ 空頭或無訊號
2023-04-20,34.1,4574358,-255,-336,-22,-614,,21.05,31.4,False,False,False,❌ 空頭或無訊號
2023-04-21,33.7,10097361,2462,-5315,268,-2585,,15.83,26.21,False,False,False,❌ 空頭或無訊號
2023-04-24,34.25,12328446,6332,-4894,137,1575,,22.94,25.12,True,False,False,⭐ 弱勢反彈
2023-04-25,33.2,24300558,-2298,-4934,-601,-7833,,19.64,23.29,False,False,False,❌ 空頭或無訊號
2023-04-26,31.8,26985025,-2857,-5019,55,-7821,,16.9,21.16,True,False,False,⭐ 弱勢反彈
2023-04-27,32.5,15847113,5380,-4741,1081,1720,,21.74,21.36,True,True,False,⭐⭐ 偏多觀察
2023-04-28,32.2,9531859,-4383,-408,189,-4603,,22.12,21.61,False,False,False,❌ 空頭或無訊號
2023-05-02,32.8,5732120,1921,-8,302,2215,,29.8,24.34,False,False,False,❌ 空頭或無訊號
2023-05-03,32.2,8630087,-3038,-7,39,-3007,,28.47,25.71,False,False,False,❌ 空頭或無訊號
2023-05-04,32.6,8708465,1096,0,287,1383,,31.88,27.77,False,False,False,❌ 空頭或無訊號
2023-05-05,32.5,7384978,-32,2,-111,-141,,33.08,29.54,False,False,False,❌ 空頭或無訊號
2023-05-08,32.5,5084189,-105,2,33,-70,,33.88,30.99,False,False,False,❌ 空頭或無訊號
2023-05-09,32.65,11897648,-2066,-11,22,-2055,,43.42,35.13,False,False,False,❌ 空頭或無訊號
2023-05-10,32.3,5619758,-2641,-1,-93,-2735,,35.12,35.13,False,False,False,❌ 空頭或無訊號
2023-05-11,31.85,6672098,-2668,-168,35,-2800,,23.41,31.22,False,False,False,❌ 空頭或無訊號
2023-05-12,31.9,7738842,-1937,-127,441,-1624,,16.68,26.38,False,False,False,❌ 空頭或無訊號
2023-05-15,32.45,9074843,205,-71,301,435,,26.86,26.54,True,True,False,⭐⭐ 偏多觀察
2023-05-16,32.05,8178587,-3579,-84,164,-3499,,26.24,26.44,False,False,False,❌ 空頭或無訊號
2023-05-17,32.2,7274298,-1195,4,561,-631,,28.61,27.16,False,True,False,⭐ 弱勢反彈
2023-05-18,32.9,11260375,2944,2,301,3247,,43.14,32.49,False,False,False,❌ 空頭或無訊號
2023-05-19,32.8,7013487,-1301,-2,-279,-1582,,50.99,38.66,False,False,False,❌ 空頭或無訊號
2023-05-22,32.7,5343526,0,0,-120,-121,,59.28,45.53,False,False,False,❌ 空頭或無訊號
2023-05-23,32.8,9626278,-178,-7,-25,-210,,67.1,52.72,False,False,False,❌ 空頭或無訊號
2023-05-24,32.9,6049373,412,18,71,501,,74.62,60.02,False,False,False,❌ 空頭或無訊號
2023-05-25,32.9,4035951,1073,102,-241,934,,79.63,66.56,False,False,False,❌ 空頭或無訊號
2023-05-26,32.95,7734703,3018,-43,-212,2763,,78.09,70.4,False,False,False,❌ 空頭或無訊號
2023-05-29,33.4,7759146,2598,-24,156,2730,,79.33,73.38,False,False,False,❌ 空頭或無訊號
2023-05-30,33.1,6548965,-1557,-58,-6,-1621,,70.84,72.53,False,False,False,❌ 空頭或無訊號
2023-05-31,33.3,8473128,-24,18,268,262,,70.3,71.79,False,False,False,❌ 空頭或無訊號
2023-06-01,33.65,6441684,1689,374,51,2114,,77.73,73.77,False,True,False,⭐ 弱勢反彈
2023-06-02,33.85,15691053,-4774,388,290,-4096,,78.67,75.4,False,False,False,❌ 空頭或無訊號
2023-06-05,33.4,15509165,-5910,333,-28,-5604,,69.62,73.48,False,False,False,❌ 空頭或無訊號
2023-06-06,33.3,13519734,-1556,40,-126,-1641,,59.06,68.67,False,False,False,❌ 空頭或無訊號
2023-06-07,33.0,10661374,-5632,99,10,-5523,,41.94,59.76,False,False,False,❌ 空頭或無訊號
2023-06-08,32.3,16596599,-8637,-89,-216,-8942,,29.62,49.71,False,False,False,❌ 空頭或無訊號
2023-06-09,32.1,12439662,-7181,127,-31,-7085,,20.52,39.98,False,False,False,❌ 空頭或無訊號
2023-06-12,32.4,9259726,-1834,-107,-79,-2020,,19.11,33.03,False,False,False,❌ 空頭或無訊號
2023-06-13,32.8,11441836,791,-40,201,952,,24.37,30.14,True,False,False,⭐ 弱勢反彈
2023-06-14,33.6,17339320,4261,-2,-3,4256,,40.28,33.52,False,True,True,⭐⭐ 偏多觀察
2023-06-15,33.9,18254958,-1733,-55,2274,486,,54.26,40.43,False,False,False,❌ 空頭或無訊號
2023-06-16,34.85,52375196,28544,-16873,4152,15823,,69.51,50.12,False,False,True,⭐ 弱勢反彈
2023-06-19,34.9,51294121,16991,-11088,4854,10757,,76.5,58.91,False,False,True,⭐ 弱勢反彈
2023-06-20,32.6,46992644,13766,-16758,-10944,-13936,,56.82,58.21,False,False,False,❌ 空頭或無訊號
2023-06-21,32.25,27380528,8690,-16631,-295,-8236,,39.99,52.14,False,False,False,❌ 空頭或無訊號
2023-06-26,32.85,29849387,14168,-16269,35,-2066,,34.31,46.2,False,False,False,❌ 空頭或無訊號
2023-06-27,32.75,8603483,1811,-234,-38,1539,,28.99,40.46,False,False,False,❌ 空頭或無訊號
2023-06-28,32.4,7109533,-2820,-23,90,-2753,,21.55,34.16,False,False,False,❌ 空頭或無訊號
2023-06-29,32.7,9673810,50,1,207,258,,19.92,29.41,False,False,False,❌ 空頭或無訊號
2023-06-30,32.7,4462583,-218,0,-27,-245,,18.84,25.89,True,False,False,⭐ 弱勢反彈
2023-07-03,32.5,5685280,-2678,-23,-8,-2709,,15.89,22.55,True,False,False,⭐ 弱勢反彈
2023-07-04,32.25,5577375,-1950,-23,-58,-2031,,12.11,19.07,True,False,False,⭐ 弱勢反彈
2023-07-05,32.5,4386459,524,442,-71,895,,18.07,18.74,True,False,False,⭐ 弱勢反彈
2023-07-06,32.35,3939739,-655,181,-167,-641,,17.05,18.18,True,False,False,⭐ 弱勢反彈
2023-07-07,32.25,5629671,-944,481,-159,-622,,21.24,19.2,True,True,False,⭐⭐ 偏多觀察
2023-07-10,31.8,6715470,-3285,469,-139,-2955,,16.38,18.26,False,False,False,❌ 空頭或無訊號
2023-07-11,31.95,3244126,-177,164,11,-2,,16.48,17.67,True,False,False,⭐ 弱勢反彈
2023-07-12,31.85,4616584,77,64,-10,131,,15.15,16.83,True,False,False,⭐ 弱勢反彈
2023-07-13,32.05,6168252,978,34,64,1076,,19.82,17.83,True,True,False,⭐⭐ 偏多觀察
2023-07-14,32.15,3568358,660,-463,-86,111,,29.88,21.85,True,False,False,⭐ 弱勢反彈
2023-07-17,32.5,8471261,220,370,-83,507,,49.55,31.08,False,False,False,❌ 空頭或無訊號
2023-07-18,32.15,9947684,-5680,1704,-107,-4083,,49.7,37.29,False,False,False,❌ 空頭或無訊號
2023-07-19,31.8,7765701,-1528,-24,-25,-1577,,36.84,37.14,False,False,False,❌ 空頭或無訊號
2023-07-20,31.35,7368308,-3282,4,-14,-3292,,24.56,32.94,False,False,False,❌ 空頭或無訊號
2023-07-21,31.1,7401506,-1307,828,-43,-522,,20.29,28.73,False,False,False,❌ 空頭或無訊號
2023-07-24,30.7,5865891,-1168,133,-91,-1126,,14.38,23.95,False,False,False,❌ 空頭或無訊號
2023-07-25,31.0,4627855,-299,226,25,-48,,15.57,21.15,True,False,False,⭐ 弱勢反彈
2023-07-26,30.1,17364369,-6515,93,-506,-6928,,13.41,18.57,True,False,False,⭐ 弱勢反彈
2023-07-27,30.6,9554197,-2279,99,67,-2113,,18.03,18.39,True,False,False,⭐ 弱勢反彈
2023-07-28,31.15,8304657,1648,110,59,1817,,27.78,21.52,True,True,False,⭐⭐ 偏多觀察
2023-07-31,31.2,11627697,542,465,72,1079,,34.88,25.98,False,False,False,❌ 空頭或無訊號
2023-08-01,31.8,5996434,797,1201,-22,1975,,53.49,35.15,False,False,False,❌ 空頭或無訊號
2023-08-02,31.2,8600900,-3723,999,-65,-2789,,57.61,42.63,False,False,False,❌ 空頭或無訊號
2023-08-04,31.9,7118334,1354,1653,45,3053,,70.19,51.82,False,False,False,❌ 空頭或無訊號
2023-08-07,31.65,4528707,-1135,783,-17,-369,,73.46,59.03,False,False,False,❌ 空頭或無訊號
2023-08-08,30.95,9940951,-3217,1439,-310,-2088,,65.27,61.11,False,False,False,❌ 空頭或無訊號
2023-08-09,30.9,5077721,-441,793,-17,336,,58.24,60.15,False,False,False,❌ 空頭或無訊號
2023-08-10,30.45,4927881,-1886,690,-43,-1239,,39.81,53.37,False,False,False,❌ 空頭或無訊號
2023-08-11,30.45,3553809,-445,595,-59,91,,29.32,45.35,False,False,False,❌ 空頭或無訊號
2023-08-14,30.15,7247278,-1463,1094,-613,-982,,23.33,38.01,False,False,False,❌ 空頭或無訊號
2023-08-15,30.35,4747022,-691,1032,142,483,,22.37,32.8,False,False,False,❌ 空頭或無訊號
2023-08-16,30.05,5130772,-3191,1236,-80,-2035,,17.19,27.6,False,False,False,❌ 空頭或無訊號
2023-08-17,30.35,6726016,-783,791,22,30,,19.97,25.05,True,False,False,⭐ 弱勢反彈
2023-08-18,30.15,3910235,-1178,1193,-1,14,,20.33,23.48,True,False,False,⭐ 弱勢反彈
2023-08-21,30.35,3496631,-1084,675,23,-386,,27.84,24.93,False,True,False,⭐ 弱勢反彈
2023-08-22,30.2,5514280,-1208,669,6,-533,,31.6,27.16,False,False,False,❌ 空頭或無訊號
2023-08-23,31.2,7262574,2259,465,195,2919,,50.36,34.89,False,False,False,❌ 空頭或無訊號
2023-08-24,31.15,6326392,-1419,567,-177,-1029,,58.14,42.64,False,False,False,❌ 空頭或無訊號
2023-08-25,30.95,3954570,318,495,-50,763,,59.81,48.36,False,False,False,❌ 空頭或無訊號
2023-08-28,31.15,4842621,950,645,126,1722,,64.43,53.72,False,False,False,❌ 空頭或無訊號
2023-08-29,32.35,14304043,171,708,1572,2451,,74.47,60.64,False,False,False,❌ 空頭或無訊號
2023-08-30,34.75,141737183,17607,232,2353,20192,,78.13,66.47,False,False,True,⭐ 弱勢反彈
2023-08-31,33.7,70705557,-10799,348,-1302,-11753,,74.11,69.01,False,False,True,⭐ 弱勢反彈
2023-09-01,33.2,29564088,-3702,722,-500,-3480,,68.1,68.71,False,False,False,❌ 空頭或無訊號
2023-09-04,33.5,12072044,-2191,673,324,-1194,,65.46,67.63,False,False,True,⭐ 弱勢反彈
2023-09-05,33.85,14930724,-2370,1020,197,-1153,,65.17,66.81,False,False,True,⭐ 弱勢反彈
2023-09-06,33.95,12392272,2934,1653,369,4956,,65.67,66.43,False,False,True,⭐ 弱勢反彈
